Row ID,order_id,order_date,order_priority,quantity,revenue,discount_rate,ship_mode,profit,unit_price,shipping_cost,client_name,region_detail,region,client_segment,product_category,product_subcategory,product_name,pack_type,base_margin_pct,ship_date,order_year,order_month,margin_value,delivery_days
681,4743,2010-03-30,Low,32,719.64,0.01,Regular Air,-245.62,20.89,11.52,Gary Zandusky,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"Iris¨ 3-Drawer Stacking Bin, Black",Small Box,0.83,2010-04-06,2010,2010-03,597.3012,7
729,5251,2011-04-11,Medium,38,3821.039,0.05,Express Air,1057.89,115.99,5.99,Tamara Dahlen,Ontario,Ontario,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,2011-04-13,2011,2011-04,2177.99223,2
733,5283,2009-06-03,Medium,23,2508.673,0.03,Regular Air,417.47,125.99,7.69,Gary Zandusky,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2009-06-05,2009,2009-06,1455.0303399999998,2
750,5381,2010-01-28,Low,47,4888.14,0.07,Regular Air,1545.09,107.53,5.81,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2010-02-04,2010,2010-01,3177.291,7
751,5381,2010-01-28,Low,27,63.87,0.09,Regular Air,-149.93,2.18,7.09,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Paper,"Ampad¨ Evidence¨ Wirebond Steno Books, 6"" x 9""",Wrap Bag,0.38,2010-02-04,2010,2010-01,24.270599999999998,7
759,5444,2011-03-17,Critical,2,885.94,0.08,Regular Air,-2024.08,449.99,24.49,Frank Carlisle,Ontario,Ontario,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,2011-03-19,2011,2011-03,460.68880000000007,2
785,5601,2012-01-05,High,10,120.53,0.1,Regular Air,49.26,12.22,2.85,Gary Hansen,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-01-06,2012,2012-01,66.2915,1
802,5760,2009-05-24,Not Specified,34,5261.73,0.05,Delivery Truck,650.3,150.98,43.71,Nancy Lomonaco,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Airflow Leather Mesh Back Chair, Black",Jumbo Drum,0.55,2009-05-25,2009,2009-05,2893.9515,1
896,6438,2010-05-16,Not Specified,7,75.72,0.02,Regular Air,20.29,9.77,6.02,Anna Haberlin,Ontario,Ontario,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2010-05-16,2010,2010-05,36.3456,0
897,6438,2010-05-16,Not Specified,38,225.21,0.06,Regular Air,-66.16,5.98,5.2,Anna Haberlin,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2010-05-17,2010,2010-05,81.0756,1
917,6592,2009-12-01,Low,29,194.29,0.09,Regular Air,-177.17,6.84,8.37,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,2009-12-08,2009,2009-12,112.68819999999998,7
918,6592,2009-12-01,Low,33,1621.1,0.07,Express Air,-971.36,48.91,35.0,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,0.83,2009-12-03,2009,2009-12,1345.513,2
933,6755,2011-05-01,High,20,156.47,0.01,Regular Air,-39.23,7.1,6.05,Kelly Lampkin,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2011-05-03,2011,2011-05,61.0233,2
957,6918,2011-07-01,Critical,38,1559.5,0.01,Regular Air,515.83,39.48,1.99,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2011-07-03,2011,2011-07,842.1300000000001,2
1060,7841,2012-05-20,Not Specified,21,1002.77,0.07,Regular Air,295.6,49.34,10.25,Darren Budd,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,2012-05-22,2012,2012-05,571.5789,2
1061,7841,2012-05-20,Not Specified,17,178.14,0.01,Regular Air,56.3,10.06,2.06,Darren Budd,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2012-05-22,2012,2012-05,81.9444,2
1104,8103,2009-11-02,Low,16,457.68,0.07,Regular Air,107.38,29.17,6.27,Bill Stewart,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.37,2009-11-06,2009,2009-11,169.3416,4
1130,8258,2009-03-01,High,37,434.77,0.02,Regular Air,-155.21,11.34,11.25,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,2009-03-02,2009,2009-03,156.51719999999997,1
1162,8454,2012-08-15,Medium,38,218.77,0.03,Regular Air,-188.13,5.4,7.78,Christine Phan,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,2012-08-18,2012,2012-08,80.9449,3
1193,8710,2009-01-04,Critical,17,63.34,0.03,Regular Air,-76.02,3.36,6.27,Tamara Dahlen,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2009-01-05,2009,2009-01,25.336000000000002,1
1194,8710,2009-01-04,Critical,42,151.35,0.07,Express Air,8.33,3.71,1.93,Tamara Dahlen,Ontario,Ontario,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,2009-01-06,2009,2009-01,52.9725,2
1208,8835,2009-10-13,Critical,12,153.44,0.05,Regular Air,-6.15,12.2,6.02,James Lanier,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,2009-10-14,2009,2009-10,65.97919999999999,1
1217,8960,2010-06-05,Medium,46,4335.34,0.07,Express Air,524.09,99.99,19.99,Christine Phan,Ontario,Ontario,Small Business,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2010-06-07,2010,2010-06,2254.3768,2
1218,8960,2010-06-05,Medium,15,1150.5345,0.01,Regular Air,361.65,85.99,1.25,Christine Phan,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2010-06-07,2010,2010-06,448.708455,2
1277,9281,2012-02-23,Critical,31,199.8,0.08,Express Air,-96.59,6.48,6.81,Alan Hwang,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1930,Small Box,0.36,2012-02-25,2012,2012-02,71.928,2
1278,9281,2012-02-23,Critical,24,68.97,0.02,Regular Air,0.77,2.78,0.97,Alan Hwang,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,2012-02-25,2012,2012-02,40.692299999999996,2
1285,9350,2012-10-31,Critical,13,1735.94,0.1,Delivery Truck,-432.54,140.98,53.48,Darren Budd,Ontario,Ontario,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,2012-11-01,2012,2012-10,1128.361,1
1286,9350,2012-10-31,Critical,2,337.6,0.1,Regular Air,-210.78,172.99,19.99,Darren Budd,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2012-11-02,2012,2012-10,216.06400000000002,2
1322,9665,2009-04-23,Low,50,2348.66,0.02,Regular Air,921.41,46.89,5.1,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,2009-04-23,2009,2009-04,1080.3836,0
1323,9665,2009-04-23,Low,19,2657.12,0.05,Delivery Truck,-373.09,140.98,36.09,Eugene Hildebrand,Ontario,Ontario,Home Office,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2009-04-25,2009,2009-04,2045.9823999999999,2
1324,9665,2009-04-23,Low,49,9579.62,0.1,Delivery Truck,-3465.07,212.6,110.2,Eugene Hildebrand,Ontario,Ontario,Home Office,Furniture,Tables,Bush Advantage Collection¨ Round Conference Table,Jumbo Box,0.73,2009-04-25,2009,2009-04,6993.122600000001,2
1357,9893,2009-08-16,Medium,1,192.49,0.02,Delivery Truck,-98.3,160.98,30.0,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2009-08-19,2009,2009-08,119.3438,3
1401,10183,2009-11-24,Critical,48,1210.02,0.06,Delivery Truck,-279.44,25.98,14.36,Darren Budd,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2009-11-25,2009,2009-11,726.012,1
1413,10247,2010-01-10,Medium,21,111.66,0.06,Regular Air,-53.33,4.98,5.49,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,0.38,2010-01-11,2010,2010-01,42.4308,1
1414,10247,2010-01-10,Medium,24,231.95,0.03,Regular Air,44.14,9.78,1.99,Edward Becker,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2010-01-12,2010,2010-01,99.73849999999999,2
1438,10371,2009-09-16,High,10,156.15,0.08,Express Air,-37.6,15.73,7.42,Melanie Page,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria¨ Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,2009-09-18,2009,2009-09,87.44400000000002,2
1456,10498,2010-10-23,Low,47,1968.47,0.04,Regular Air,327.9,40.97,8.99,Jesus Ocampo,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,2010-10-30,2010,2010-10,1161.3972999999999,7
1470,10624,2009-12-20,Critical,23,1082.43,0.06,Regular Air,23.97,47.98,3.61,Darren Powers,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,2009-12-22,2009,2009-12,768.5253,2
1579,11425,2011-06-22,Critical,29,482.91,0.1,Regular Air,-16.59,16.91,6.25,Patrick Bzostek,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,2011-06-23,2011,2011-06,280.0878,1
1580,11425,2011-06-22,Critical,23,2969.6365,0.04,Express Air,383.45,155.99,8.99,Patrick Bzostek,Ontario,Ontario,Consumer,Technology,Telephones and Communication,CF 688,Small Box,0.58,2011-06-24,2011,2011-06,1722.38917,2
1591,11491,2010-08-17,Low,26,165.37,0.06,Regular Air,-80.11,6.6,4.07,Darren Budd,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,2010-08-26,2010,2010-08,109.14420000000001,9
1592,11491,2010-08-17,Low,38,1785.74,0.03,Express Air,739.48,48.04,7.23,Darren Budd,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,2010-08-19,2010,2010-08,732.1533999999999,2
1636,11841,2010-04-20,Medium,44,2339.52,0.1,Regular Air,886.03,54.96,10.75,Melanie Page,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2010-04-22,2010,2010-04,842.2271999999999,2
1637,11841,2010-04-20,Medium,46,533.25,0.07,Regular Air,-88.32,11.97,5.81,Melanie Page,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,2010-04-20,2010,2010-04,319.95,0
1648,11878,2010-02-24,Not Specified,18,102.06,0.1,Regular Air,36.23,6.3,0.5,Jesus Ocampo,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 48,Small Box,0.39,2010-02-25,2010,2010-02,39.8034,1
1649,11878,2010-02-24,Not Specified,15,101.82,0.08,Regular Air,-52.55,6.48,7.03,Jesus Ocampo,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 214,Small Box,0.37,2010-02-25,2010,2010-02,37.673399999999994,1
1682,12130,2011-12-09,Not Specified,37,686.2,0.04,Regular Air,290.2,18.84,3.62,Grace Kelly,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,0.43,2011-12-12,2011,2011-12,295.06600000000003,3
1683,12130,2011-12-09,Not Specified,42,1274.5155,0.05,Regular Air,444.15,35.99,5.99,Grace Kelly,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,2011-12-12,2011,2011-12,484.31588999999997,3
1684,12160,2010-12-12,Low,48,10341.47,0.03,Delivery Truck,865.02,208.16,68.02,Darren Budd,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,2010-12-17,2010,2010-12,5894.637899999999,5
1685,12160,2010-12-12,Low,2,55.21,0.08,Regular Air,-45.3,24.98,8.79,Darren Budd,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56,2010-12-16,2010,2010-12,30.917600000000004,4
1686,12160,2010-12-12,Low,9,38.3,0.01,Regular Air,-42.49,3.36,6.27,Darren Budd,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Large Box,0.55,2010-12-17,2010,2010-12,21.065,5
1697,12258,2009-11-30,Low,3,561.65,0.04,Delivery Truck,-264.94,180.98,30.0,Kelly Lampkin,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2009-11-30,2009,2009-11,387.53849999999994,0
1698,12258,2009-11-30,Low,2,55.6,0.06,Regular Air,-52.54,3.25,49.0,Kelly Lampkin,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Bravo IIª Megaboss¨ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2009-12-05,2009,2009-11,31.136000000000003,5
1699,12258,2009-11-30,Low,22,2431.13,0.01,Regular Air,660.63,110.98,13.99,Kelly Lampkin,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,2009-12-04,2009,2009-11,1677.4796999999999,4
1700,12258,2009-11-30,Low,27,113.4,0.05,Express Air,-5.02,3.95,2.0,Kelly Lampkin,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,2009-12-07,2009,2009-11,60.102000000000004,7
1709,12263,2011-07-06,High,12,515.65,0.0,Regular Air,123.5,39.48,3.99,Dan Lawera,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Small Box,0.56,2011-07-06,2011,2011-07,288.764,0
1752,12551,2012-06-11,Low,46,5023.2535,0.01,Regular Air,1665.23,125.99,5.26,George Ashbrook,Ontario,Ontario,Small Business,Technology,Telephones and Communication,232,Small Box,0.55,2012-06-18,2012,2012-06,2762.789425,7
1778,12736,2010-03-08,Low,2,25.52,0.01,Regular Air,21.77,9.65,6.22,Henry MacAllister,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2010-03-15,2010,2010-03,14.036000000000001,7
1780,12768,2009-04-08,Critical,34,1562.97,0.01,Express Air,501.59,42.98,4.62,Kelly Lampkin,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,2009-04-10,2009,2009-04,875.2632000000001,2
1792,12837,2012-12-02,Medium,22,66.19,0.02,Regular Air,15.84,2.88,0.99,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 474,Small Box,0.36,2012-12-03,2012,2012-12,23.8284,1
1799,12897,2011-07-18,Not Specified,39,141.49,0.03,Regular Air,59.92,3.69,0.5,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 487,Small Box,0.38,2011-07-19,2011,2011-07,53.766200000000005,1
1800,12897,2011-07-18,Not Specified,31,211.55,0.05,Express Air,-120.95,6.48,7.91,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,2011-07-19,2011,2011-07,78.2735,1
1817,13030,2009-07-22,Medium,32,136.2,0.09,Express Air,-154.31,3.89,7.01,Nancy Lomonaco,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,2009-07-24,2009,2009-07,50.394,2
1823,13091,2009-11-15,Medium,12,81.43,0.08,Regular Air,-44.66,6.48,7.03,Arthur Wiediger,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 214,Small Box,0.37,2009-11-16,2009,2009-11,30.1291,1
1824,13091,2009-11-15,Medium,39,883.15,0.01,Regular Air,-1148.19,20.34,35.0,Arthur Wiediger,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2009-11-16,2009,2009-11,741.846,1
1862,13383,2012-06-15,Not Specified,35,750.03,0.07,Regular Air,-1072.97,20.34,35.0,Duane Huffman,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2012-06-17,2012,2012-06,630.0251999999999,2
1867,13440,2010-10-13,Not Specified,22,971.82,0.07,Regular Air,326.39,43.98,1.99,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2010-10-15,2010,2010-10,427.60080000000005,2
1874,13479,2009-12-04,High,3,292.96,0.09,Regular Air,-322.95,99.99,19.99,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2009-12-06,2009,2009-12,152.3392,2
1875,13479,2009-12-04,High,13,2206.991,0.04,Regular Air,-1.63,205.99,5.26,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Telephones and Communication,i470,Small Box,0.56,2009-12-05,2009,2009-12,1235.91496,1
1903,13633,2012-04-03,Not Specified,18,2703.37,0.09,Delivery Truck,-231.6,150.98,57.2,Alan Hwang,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,DMI Arturo Collection Mission-style Design Wood Chair,Jumbo Drum,0.59,2012-04-04,2012,2012-04,1594.9882999999998,1
1904,13633,2012-04-03,Not Specified,39,1538.17,0.02,Regular Air,-1119.64,38.94,35.0,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Eldon Base for stackable storage shelf, platinum",Large Box,0.8,2012-04-04,2012,2012-04,1230.536,1
1917,13735,2009-05-21,Medium,36,281.71,0.02,Regular Air,117.38,7.64,1.39,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2009-05-23,2009,2009-05,101.41559999999998,2
1935,13861,2010-08-11,High,7,37.3,0.0,Regular Air,5.03,4.84,0.71,Andy Yotov,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2010-08-11,2010,2010-08,19.396,0
1937,13892,2012-04-27,High,47,1446.97,0.0,Regular Air,531.47,29.89,1.99,Frank Hawley,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2012-04-28,2012,2012-04,723.485,1
1962,14023,2010-02-20,Not Specified,36,711.1,0.08,Regular Air,241.08,21.38,2.99,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock¨,Small Box,0.36,2010-02-22,2010,2010-02,255.996,2
1963,14023,2010-02-20,Not Specified,48,498.16,0.03,Regular Air,40.61,9.99,5.12,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1948,Small Box,0.4,2010-02-21,2010,2010-02,199.264,1
1976,14115,2009-08-14,Not Specified,24,158.78,0.04,Regular Air,-38.38,6.28,5.41,Jim Mitchum,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Eldon¨ 200 Classª Desk Accessories,Small Box,0.53,2009-08-16,2009,2009-08,84.1534,2
1977,14115,2009-08-14,Not Specified,46,3296.062,0.06,Regular Air,591.91,85.99,10.78,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Telephones and Communication,3395,Small Box,0.58,2009-08-16,2009,2009-08,1911.7159599999998,2
1984,14147,2010-03-07,Not Specified,8,351.49,0.03,Regular Air,107.32,41.94,2.99,Theresa Coyne,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,2010-03-10,2010,2010-03,123.02149999999999,3
1985,14147,2010-03-07,Not Specified,16,74.13,0.08,Regular Air,-69.34,4.28,6.72,Theresa Coyne,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-03-08,2010,2010-03,29.652,1
1986,14147,2010-03-07,Not Specified,45,195.03,0.09,Regular Air,-148.87,4.28,5.74,Theresa Coyne,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1953,Small Box,0.4,2010-03-09,2010,2010-03,78.012,2
1990,14211,2009-02-12,Not Specified,22,3220.58,0.04,Regular Air,1046.69,150.98,13.99,Frank Hawley,Ontario,Ontario,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2009-02-15,2009,2009-02,1223.8204,3
1991,14211,2009-02-12,Not Specified,14,2367.99,0.04,Regular Air,320.1,176.19,11.87,Frank Hawley,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes High-Stak¨ Drawer Files,Small Box,0.62,2009-02-14,2009,2009-02,1468.1537999999998,2
2011,14368,2011-09-10,High,5,522.06,0.06,Regular Air,319.64,105.98,13.99,Ivan Liston,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-09-11,2011,2011-09,339.339,1
2012,14368,2011-09-10,High,37,1218.08,0.1,Regular Air,99.79,34.58,8.99,Ivan Liston,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2011-09-12,2011,2011-09,682.1248,2
2045,14596,2009-01-10,Critical,24,199.12,0.01,Regular Air,73.33,8.34,0.96,Darren Powers,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,2009-01-12,2009,2009-01,85.6216,2
2046,14596,2009-01-10,Critical,19,63.14,0.06,Regular Air,-53.75,3.28,3.97,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2009-01-11,2009,2009-01,35.3584,1
2055,14693,2011-01-09,Critical,39,268.94,0.02,Regular Air,-87.52,6.48,6.41,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 221,Small Box,0.37,2011-01-11,2011,2011-01,99.5078,2
2056,14693,2011-01-09,Critical,38,847.82,0.05,Delivery Truck,-1348.5,20.98,45.0,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,2011-01-11,2011,2011-01,517.1702,2
2057,14695,2012-09-05,High,40,1992.45,0.05,Delivery Truck,-1609.92,48.58,54.11,Anthony Witt,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2012-09-06,2012,2012-09,1374.7904999999998,1
